record_id,snapshot_date,segment,source_id,list_position,irc_status_prefixes,display_nickname,raw_line,privacy_classification,civil_identity_linked,sensitive_data_included,normalized_duplicate_count
cb_20021128_0194,2002-11-28,male,canalbarra_cadastros_20021128_male,194,,BrunoRJ,BrunoRJ,historical_public_nickname,false,false,1
cb_20021128_0195,2002-11-28,male,canalbarra_cadastros_20021128_male,195,,Bruno-RJ,Bruno-RJ,historical_public_nickname,false,false,1
cb_20021128_0196,2002-11-28,male,canalbarra_cadastros_20021128_male,196,,BrUnO-VoLeI_De_PrAiA,BrUnO-VoLeI_De_PrAiA,historical_public_nickname,false,false,1
cb_20021128_0197,2002-11-28,male,canalbarra_cadastros_20021128_male,197,,BRUTO,BRUTO,historical_public_nickname,false,false,1
cb_20021128_0198,2002-11-28,male,canalbarra_cadastros_20021128_male,198,,Brutus_LaLa,Brutus_LaLa,historical_public_nickname,false,false,1
cb_20021128_0199,2002-11-28,male,canalbarra_cadastros_20021128_male,199,,Buddy,Buddy,historical_public_nickname,false,false,1
cb_20021128_0200,2002-11-28,male,canalbarra_cadastros_20021128_male,200,,Busy,Busy,historical_public_nickname,false,false,1
cb_20021128_0201,2002-11-28,male,canalbarra_cadastros_20021128_male,201,,bytony,bytony,historical_public_nickname,false,false,1
cb_20021128_0202,2002-11-28,male,canalbarra_cadastros_20021128_male,202,,C@RENTEH/RJ,C@RENTEH/RJ,historical_public_nickname,false,false,1
cb_20021128_0203,2002-11-28,male,canalbarra_cadastros_20021128_male,203,,c0ringa,c0ringa,historical_public_nickname,false,false,1
cb_20021128_0204,2002-11-28,male,canalbarra_cadastros_20021128_male,204,,Cabacinho e Vesgo,Cabacinho e Vesgo,historical_public_nickname,false,false,1
cb_20021128_0205,2002-11-28,male,canalbarra_cadastros_20021128_male,205,,Cachorr_Jpa,Cachorr_Jpa,historical_public_nickname,false,false,1
cb_20021128_0206,2002-11-28,male,canalbarra_cadastros_20021128_male,206,,caciqueschwarts,caciqueschwarts,historical_public_nickname,false,false,1
cb_20021128_0207,2002-11-28,male,canalbarra_cadastros_20021128_male,207,,CACO,CACO,historical_public_nickname,false,false,1
cb_20021128_0208,2002-11-28,male,canalbarra_cadastros_20021128_male,208,,caderno,caderno,historical_public_nickname,false,false,1
cb_20021128_0209,2002-11-28,male,canalbarra_cadastros_20021128_male,209,,cado-barra,cado-barra,historical_public_nickname,false,false,1
cb_20021128_0210,2002-11-28,male,canalbarra_cadastros_20021128_male,210,,cafezinhu,cafezinhu,historical_public_nickname,false,false,1
cb_20021128_0211,2002-11-28,male,canalbarra_cadastros_20021128_male,211,,Caio.boy,Caio.boy,historical_public_nickname,false,false,1
cb_20021128_0212,2002-11-28,male,canalbarra_cadastros_20021128_male,212,,CaKo,CaKo,historical_public_nickname,false,false,1
cb_20021128_0213,2002-11-28,male,canalbarra_cadastros_20021128_male,213,,Californian_Boy,Californian_Boy,historical_public_nickname,false,false,1
cb_20021128_0214,2002-11-28,male,canalbarra_cadastros_20021128_male,214,,Calvin,Calvin,historical_public_nickname,false,false,1
cb_20021128_0215,2002-11-28,male,canalbarra_cadastros_20021128_male,215,,CalvinKlein_RJ,CalvinKlein_RJ,historical_public_nickname,false,false,1
cb_20021128_0216,2002-11-28,male,canalbarra_cadastros_20021128_male,216,,CaraLegal_Barra,CaraLegal_Barra,historical_public_nickname,false,false,1
cb_20021128_0217,2002-11-28,male,canalbarra_cadastros_20021128_male,217,,CaraLegaldeCopa,CaraLegaldeCopa,historical_public_nickname,false,false,1
cb_20021128_0218,2002-11-28,male,canalbarra_cadastros_20021128_male,218,,CARENTE,CARENTE,historical_public_nickname,false,false,1
cb_20021128_0219,2002-11-28,male,canalbarra_cadastros_20021128_male,219,,Carffacil,Carffacil,historical_public_nickname,false,false,1
cb_20021128_0220,2002-11-28,male,canalbarra_cadastros_20021128_male,220,,carioca_em_sampa,carioca_em_sampa,historical_public_nickname,false,false,1
cb_20021128_0221,2002-11-28,male,canalbarra_cadastros_20021128_male,221,,Carlinhos_DJ,Carlinhos_DJ,historical_public_nickname,false,false,1
cb_20021128_0222,2002-11-28,male,canalbarra_cadastros_20021128_male,222,,CarlosAntonio,CarlosAntonio,historical_public_nickname,false,false,1
cb_20021128_0223,2002-11-28,male,canalbarra_cadastros_20021128_male,223,,CarlosRJ31,CarlosRJ31,historical_public_nickname,false,false,1
cb_20021128_0224,2002-11-28,male,canalbarra_cadastros_20021128_male,224,,Carmaggedon-RJ,Carmaggedon-RJ,historical_public_nickname,false,false,1
cb_20021128_0225,2002-11-28,male,canalbarra_cadastros_20021128_male,225,,C-arthur,C-arthur,historical_public_nickname,false,false,1
cb_20021128_0226,2002-11-28,male,canalbarra_cadastros_20021128_male,226,,CaSSador,CaSSador,historical_public_nickname,false,false,1
cb_20021128_0227,2002-11-28,male,canalbarra_cadastros_20021128_male,227,,CASSIO_LUTA_LIVRE,CASSIO_LUTA_LIVRE,historical_public_nickname,false,false,1
cb_20021128_0228,2002-11-28,male,canalbarra_cadastros_20021128_male,228,,CASSIO-RJ,CASSIO-RJ,historical_public_nickname,false,false,1
cb_20021128_0229,2002-11-28,male,canalbarra_cadastros_20021128_male,229,,Catatal,Catatal,historical_public_nickname,false,false,1
cb_20021128_0230,2002-11-28,male,canalbarra_cadastros_20021128_male,230,,Cava,Cava,historical_public_nickname,false,false,1
cb_20021128_0231,2002-11-28,male,canalbarra_cadastros_20021128_male,231,,CAVALO_DOIDO_RJ,CAVALO_DOIDO_RJ,historical_public_nickname,false,false,1
cb_20021128_0232,2002-11-28,male,canalbarra_cadastros_20021128_male,232,,CAW_do_Leme,CAW_do_Leme,historical_public_nickname,false,false,1
cb_20021128_0233,2002-11-28,male,canalbarra_cadastros_20021128_male,233,,Cebola_Potter,Cebola_Potter,historical_public_nickname,false,false,1
cb_20021128_0234,2002-11-28,male,canalbarra_cadastros_20021128_male,234,,Cebolinha,Cebolinha,historical_public_nickname,false,false,1
cb_20021128_0235,2002-11-28,male,canalbarra_cadastros_20021128_male,235,,Cello_Pers_Trai_UFRJ,Cello_Pers_Trai_UFRJ,historical_public_nickname,false,false,1
cb_20021128_0236,2002-11-28,male,canalbarra_cadastros_20021128_male,236,,celo,celo,historical_public_nickname,false,false,1
cb_20021128_0237,2002-11-28,male,canalbarra_cadastros_20021128_male,237,,CELO_RJ,CELO_RJ,historical_public_nickname,false,false,1
cb_20021128_0238,2002-11-28,male,canalbarra_cadastros_20021128_male,238,,Celo_Vip,Celo_Vip,historical_public_nickname,false,false,1
cb_20021128_0239,2002-11-28,male,canalbarra_cadastros_20021128_male,239,,cesaretony,cesaretony,historical_public_nickname,false,false,1
cb_20021128_0240,2002-11-28,male,canalbarra_cadastros_20021128_male,240,,cezar c-barra,cezar c-barra,historical_public_nickname,false,false,1
cb_20021128_0241,2002-11-28,male,canalbarra_cadastros_20021128_male,241,,Chapadeiro,Chapadeiro,historical_public_nickname,false,false,1
cb_20021128_0242,2002-11-28,male,canalbarra_cadastros_20021128_male,242,,chapolim,chapolim,historical_public_nickname,false,false,1
cb_20021128_0243,2002-11-28,male,canalbarra_cadastros_20021128_male,243,,Chatirson,Chatirson,historical_public_nickname,false,false,1
cb_20021128_0244,2002-11-28,male,canalbarra_cadastros_20021128_male,244,,Chefito,Chefito,historical_public_nickname,false,false,2
cb_20021128_0245,2002-11-28,male,canalbarra_cadastros_20021128_male,245,,Chefito,Chefito,historical_public_nickname,false,false,2
cb_20021128_0246,2002-11-28,male,canalbarra_cadastros_20021128_male,246,,chico26-rj,chico26-rj,historical_public_nickname,false,false,1
cb_20021128_0247,2002-11-28,male,canalbarra_cadastros_20021128_male,247,,Christiano_uk,Christiano_uk,historical_public_nickname,false,false,1
cb_20021128_0248,2002-11-28,male,canalbarra_cadastros_20021128_male,248,,Chuck__Norris,Chuck__Norris,historical_public_nickname,false,false,1
cb_20021128_0249,2002-11-28,male,canalbarra_cadastros_20021128_male,249,,Clark Kent,Clark Kent,historical_public_nickname,false,false,1
cb_20021128_0250,2002-11-28,male,canalbarra_cadastros_20021128_male,250,,Cobra_RJ,Cobra_RJ,historical_public_nickname,false,false,1
cb_20021128_0251,2002-11-28,male,canalbarra_cadastros_20021128_male,251,,coelho-rj,coelho-rj,historical_public_nickname,false,false,1
cb_20021128_0252,2002-11-28,male,canalbarra_cadastros_20021128_male,252,,Compan,Compan,historical_public_nickname,false,false,1
cb_20021128_0253,2002-11-28,male,canalbarra_cadastros_20021128_male,253,,Competente,Competente,historical_public_nickname,false,false,1
cb_20021128_0254,2002-11-28,male,canalbarra_cadastros_20021128_male,254,,Compulsivo,Compulsivo,historical_public_nickname,false,false,1
cb_20021128_0255,2002-11-28,male,canalbarra_cadastros_20021128_male,255,,CORREA-RJ,CORREA-RJ,historical_public_nickname,false,false,1
cb_20021128_0256,2002-11-28,male,canalbarra_cadastros_20021128_male,256,,CR_LucasFRC,CR_LucasFRC,historical_public_nickname,false,false,1
cb_20021128_0257,2002-11-28,male,canalbarra_cadastros_20021128_male,257,,Crauser_,Crauser_,historical_public_nickname,false,false,1
cb_20021128_0258,2002-11-28,male,canalbarra_cadastros_20021128_male,258,,cristiano982,cristiano982,historical_public_nickname,false,false,1
cb_20021128_0259,2002-11-28,male,canalbarra_cadastros_20021128_male,259,,CYB3R_JP4,CYB3R_JP4,historical_public_nickname,false,false,1
cb_20021128_0260,2002-11-28,male,canalbarra_cadastros_20021128_male,260,,Dado Mantovanni,Dado Mantovanni,historical_public_nickname,false,false,1
cb_20021128_0261,2002-11-28,male,canalbarra_cadastros_20021128_male,261,,DadoRJ,DadoRJ,historical_public_nickname,false,false,1
cb_20021128_0262,2002-11-28,male,canalbarra_cadastros_20021128_male,262,,Danadinho-Rj,Danadinho-Rj,historical_public_nickname,false,false,1
cb_20021128_0263,2002-11-28,male,canalbarra_cadastros_20021128_male,263,,Danado_JPA,Danado_JPA,historical_public_nickname,false,false,1
cb_20021128_0264,2002-11-28,male,canalbarra_cadastros_20021128_male,264,,DanceforMe,DanceforMe,historical_public_nickname,false,false,1
cb_20021128_0265,2002-11-28,male,canalbarra_cadastros_20021128_male,265,,Danfire,Danfire,historical_public_nickname,false,false,1
cb_20021128_0266,2002-11-28,male,canalbarra_cadastros_20021128_male,266,,daniel--,daniel--,historical_public_nickname,false,false,1
cb_20021128_0267,2002-11-28,male,canalbarra_cadastros_20021128_male,267,,Daniel__GJ,Daniel__GJ,historical_public_nickname,false,false,1
cb_20021128_0268,2002-11-28,male,canalbarra_cadastros_20021128_male,268,,DANIEL_BARRA,DANIEL_BARRA,historical_public_nickname,false,false,1
cb_20021128_0269,2002-11-28,male,canalbarra_cadastros_20021128_male,269,,DaNiEl_CoPa,DaNiEl_CoPa,historical_public_nickname,false,false,1
cb_20021128_0270,2002-11-28,male,canalbarra_cadastros_20021128_male,270,,Daniel_Sortudo,Daniel_Sortudo,historical_public_nickname,false,false,1
cb_20021128_0271,2002-11-28,male,canalbarra_cadastros_20021128_male,271,,DanieL_Sport_Vital,DanieL_Sport_Vital,historical_public_nickname,false,false,1
cb_20021128_0272,2002-11-28,male,canalbarra_cadastros_20021128_male,272,,Daniel-Recreio,Daniel-Recreio,historical_public_nickname,false,false,1
cb_20021128_0273,2002-11-28,male,canalbarra_cadastros_20021128_male,273,,Dark,Dark,historical_public_nickname,false,false,1
cb_20021128_0274,2002-11-28,male,canalbarra_cadastros_20021128_male,274,,Darkbird,Darkbird,historical_public_nickname,false,false,1
cb_20021128_0275,2002-11-28,male,canalbarra_cadastros_20021128_male,275,,DaRkCrAzZy,DaRkCrAzZy,historical_public_nickname,false,false,1
cb_20021128_0276,2002-11-28,male,canalbarra_cadastros_20021128_male,276,,DarkDeviL,DarkDeviL,historical_public_nickname,false,false,1
cb_20021128_0277,2002-11-28,male,canalbarra_cadastros_20021128_male,277,,DDeXTerr,DDeXTerr,historical_public_nickname,false,false,1
cb_20021128_0278,2002-11-28,male,canalbarra_cadastros_20021128_male,278,,Deco22_,Deco22_,historical_public_nickname,false,false,1
cb_20021128_0279,2002-11-28,male,canalbarra_cadastros_20021128_male,279,,dede-copa,dede-copa,historical_public_nickname,false,false,1
cb_20021128_0280,2002-11-28,male,canalbarra_cadastros_20021128_male,280,,Dedé-RJ,Dedé-RJ,historical_public_nickname,false,false,1
cb_20021128_0281,2002-11-28,male,canalbarra_cadastros_20021128_male,281,,DeLeVa,DeLeVa,historical_public_nickname,false,false,1
cb_20021128_0282,2002-11-28,male,canalbarra_cadastros_20021128_male,282,,denilson,denilson,historical_public_nickname,false,false,2
cb_20021128_0283,2002-11-28,male,canalbarra_cadastros_20021128_male,283,,denilson,denilson,historical_public_nickname,false,false,2
cb_20021128_0284,2002-11-28,male,canalbarra_cadastros_20021128_male,284,,DENNIS`,DENNIS`,historical_public_nickname,false,false,1
cb_20021128_0285,2002-11-28,male,canalbarra_cadastros_20021128_male,285,,Dentinho_Vp,Dentinho_Vp,historical_public_nickname,false,false,1
cb_20021128_0286,2002-11-28,male,canalbarra_cadastros_20021128_male,286,,Deus Grego_RJ,Deus Grego_RJ,historical_public_nickname,false,false,1
cb_20021128_0287,2002-11-28,male,canalbarra_cadastros_20021128_male,287,,DI-ABREU,DI-ABREU,historical_public_nickname,false,false,1
cb_20021128_0288,2002-11-28,male,canalbarra_cadastros_20021128_male,288,,DiDi_das_CanDonGaSRJ,DiDi_das_CanDonGaSRJ,historical_public_nickname,false,false,1
cb_20021128_0289,2002-11-28,male,canalbarra_cadastros_20021128_male,289,,Diferente_Rj_Street,Diferente_Rj_Street,historical_public_nickname,false,false,1
cb_20021128_0290,2002-11-28,male,canalbarra_cadastros_20021128_male,290,,digo,digo,historical_public_nickname,false,false,1
cb_20021128_0291,2002-11-28,male,canalbarra_cadastros_20021128_male,291,,DINHO_HC,DINHO_HC,historical_public_nickname,false,false,1
cb_20021128_0292,2002-11-28,male,canalbarra_cadastros_20021128_male,292,,Dinho-V.V,Dinho-V.V,historical_public_nickname,false,false,1
cb_20021128_0293,2002-11-28,male,canalbarra_cadastros_20021128_male,293,,disable,disable,historical_public_nickname,false,false,1
cb_20021128_0294,2002-11-28,male,canalbarra_cadastros_20021128_male,294,,DiSunga,DiSunga,historical_public_nickname,false,false,1
cb_20021128_0295,2002-11-28,male,canalbarra_cadastros_20021128_male,295,,DJ X-M,DJ X-M,historical_public_nickname,false,false,1
cb_20021128_0296,2002-11-28,male,canalbarra_cadastros_20021128_male,296,,Dj_Felipe_Carva...,Dj_Felipe_Carva...,historical_public_nickname,false,false,1
cb_20021128_0297,2002-11-28,male,canalbarra_cadastros_20021128_male,297,,Dj_Nando,Dj_Nando,historical_public_nickname,false,false,1
cb_20021128_0298,2002-11-28,male,canalbarra_cadastros_20021128_male,298,,DJ_Sank,DJ_Sank,historical_public_nickname,false,false,1
cb_20021128_0299,2002-11-28,male,canalbarra_cadastros_20021128_male,299,,DJAndre,DJAndre,historical_public_nickname,false,false,1
cb_20021128_0300,2002-11-28,male,canalbarra_cadastros_20021128_male,300,,DJ-Diego,DJ-Diego,historical_public_nickname,false,false,1
cb_20021128_0301,2002-11-28,male,canalbarra_cadastros_20021128_male,301,,DJ-JULIANO-RJ,DJ-JULIANO-RJ,historical_public_nickname,false,false,1
cb_20021128_0302,2002-11-28,male,canalbarra_cadastros_20021128_male,302,,DjMascote,DjMascote,historical_public_nickname,false,false,1
cb_20021128_0303,2002-11-28,male,canalbarra_cadastros_20021128_male,303,,DJRick,DJRick,historical_public_nickname,false,false,1
cb_20021128_0304,2002-11-28,male,canalbarra_cadastros_20021128_male,304,,djtartarugaaa,djtartarugaaa,historical_public_nickname,false,false,1
cb_20021128_0305,2002-11-28,male,canalbarra_cadastros_20021128_male,305,,Dodo-rj,Dodo-rj,historical_public_nickname,false,false,1
cb_20021128_0306,2002-11-28,male,canalbarra_cadastros_20021128_male,306,,DoGs,DoGs,historical_public_nickname,false,false,1
cb_20021128_0307,2002-11-28,male,canalbarra_cadastros_20021128_male,307,,doidinhorj,doidinhorj,historical_public_nickname,false,false,1
cb_20021128_0308,2002-11-28,male,canalbarra_cadastros_20021128_male,308,,Doink & Hanna,Doink & Hanna,historical_public_nickname,false,false,1
cb_20021128_0309,2002-11-28,male,canalbarra_cadastros_20021128_male,309,,DON JUAN DE MARCO,DON JUAN DE MARCO,historical_public_nickname,false,false,1
cb_20021128_0310,2002-11-28,male,canalbarra_cadastros_20021128_male,310,,dornas2,dornas2,historical_public_nickname,false,false,1
cb_20021128_0311,2002-11-28,male,canalbarra_cadastros_20021128_male,311,,Doutor-Ferrari,Doutor-Ferrari,historical_public_nickname,false,false,1
cb_20021128_0312,2002-11-28,male,canalbarra_cadastros_20021128_male,312,,Dragao,Dragao,historical_public_nickname,false,false,1
cb_20021128_0313,2002-11-28,male,canalbarra_cadastros_20021128_male,313,,drinhu barra,drinhu barra,historical_public_nickname,false,false,1
cb_20021128_0314,2002-11-28,male,canalbarra_cadastros_20021128_male,314,,DRLEON,DRLEON,historical_public_nickname,false,false,1
cb_20021128_0315,2002-11-28,male,canalbarra_cadastros_20021128_male,315,,DrLeOnRj,DrLeOnRj,historical_public_nickname,false,false,1
cb_20021128_0316,2002-11-28,male,canalbarra_cadastros_20021128_male,316,,drolean,drolean,historical_public_nickname,false,false,1
cb_20021128_0317,2002-11-28,male,canalbarra_cadastros_20021128_male,317,,drymartine,drymartine,historical_public_nickname,false,false,1
cb_20021128_0318,2002-11-28,male,canalbarra_cadastros_20021128_male,318,,Du_18,Du_18,historical_public_nickname,false,false,1
cb_20021128_0319,2002-11-28,male,canalbarra_cadastros_20021128_male,319,,Dudu_Barra,Dudu_Barra,historical_public_nickname,false,false,1
cb_20021128_0320,2002-11-28,male,canalbarra_cadastros_20021128_male,320,,dudu_RJ,dudu_RJ,historical_public_nickname,false,false,1
cb_20021128_0321,2002-11-28,male,canalbarra_cadastros_20021128_male,321,,Duduzinho,Duduzinho,historical_public_nickname,false,false,1
cb_20021128_0322,2002-11-28,male,canalbarra_cadastros_20021128_male,322,,DUDUzinhoRJ,DUDUzinhoRJ,historical_public_nickname,false,false,1
cb_20021128_0323,2002-11-28,male,canalbarra_cadastros_20021128_male,323,,Dunkan_Macloud,Dunkan_Macloud,historical_public_nickname,false,false,1
cb_20021128_0324,2002-11-28,male,canalbarra_cadastros_20021128_male,324,,DyGu-FlOrYdU[Barra]_,DyGu-FlOrYdU[Barra]_,historical_public_nickname,false,false,1
cb_20021128_0325,2002-11-28,male,canalbarra_cadastros_20021128_male,325,,Ed_Vox,Ed_Vox,historical_public_nickname,false,false,1
cb_20021128_0326,2002-11-28,male,canalbarra_cadastros_20021128_male,326,,Eddu_RJ,Eddu_RJ,historical_public_nickname,false,false,1
cb_20021128_0327,2002-11-28,male,canalbarra_cadastros_20021128_male,327,,Edinho,Edinho,historical_public_nickname,false,false,1
cb_20021128_0328,2002-11-28,male,canalbarra_cadastros_20021128_male,328,,Ed-RJ,Ed-RJ,historical_public_nickname,false,false,1
cb_20021128_0329,2002-11-28,male,canalbarra_cadastros_20021128_male,329,,Edu,Edu,historical_public_nickname,false,false,1
cb_20021128_0330,2002-11-28,male,canalbarra_cadastros_20021128_male,330,,Edu_Leme,Edu_Leme,historical_public_nickname,false,false,1
